artist,year,title,genre,faces,black_1,black_2,black_3,white_1,white_2,white_3,red_1,red_2,red_3,lime_1,lime_2,lime_3,blue_1,blue_2,blue_3,yellow_1,yellow_2,yellow_3,cyan_1,cyan_2,cyan_3,magenta_1,magenta_2,magenta_3,silver_1,silver_2,silver_3,gray_1,gray_2,gray_3,maroon_1,maroon_2,maroon_3,olive_1,olive_2,olive_3,green_1,green_2,green_3,purple_1,purple_2,purple_3,teal_1,teal_2,teal_3,navy_1,navy_2,navy_3
Lee Hazlewood,1966,The Very Special World Of Lee Hazlewood,Rock,1,0.0719,0.1012,0,0.1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224,0,0,0.0059,0,0,0.0922,0.0166,0,0.0095,0,0,0,0,0,0.0241,0,0,0.0227,0,0,0,0,0
Brian McKnight,2017,Genesis,Funk / Soul,1,0.1988,0.1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1421,0.074,0.0081,0.1826,0.147,0.0894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vince Gill,1994,Turn Me Loose,"Folk, World, & Country",1,0.0695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0,0,0.0666,0.052,0.0022,0.0401,0.0044,0.0021,0,0,0,0,0,0,0.0218,0,0,0.0241,0,0,0,0,0
Echosmith,2015,Talking Dreams,Rock,4,0.5478,0.0004,0.0004,0.0972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693,0,0,0.1501,0.0736,0.0587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuri,1995,Espejos Del Alma,Electronic,0,0,0,0,0.7308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.1619,0,0.0147,0.0367,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Swift,,Speak Now,Pop,1,0.2671,0,0,0.0154,0,0,0.0275,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0.0559,0.032,0.0319,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ministry,2004,Houses Of The Molé,Electronic,0,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414,0,0,0,0,0,0.0458,0.0524,0.0773,0,0,0,0,0,0,0,0,0,0,0,0
Bobby Womack,1985,So Many Rivers,Funk / Soul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0.013,0,0,0,0,0.0628,0.0252,0,0,0,0,0,0,0,0,0,0,0.1796,0.0517,0.0151
Steve Miller Band,1990,Italian X Rays,Rock,0,0.0849,0,0,0,0,0,0.4753,0,0,0,0,0,0,0,0,0.0523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0.0035,0,0.0145,0,0,0.0024,0,0,0,0,0,0.0483,0.0111,0,0.0049,0,0
The National,2019,I Am Easy To Find,Rock,1,0.0345,0,0,0.0926,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2146,0.0668,0,0.2404,0.1818,0.0805,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosson,2001,One In A Million,Electronic,1,0.0439,0,0,0.2275,0.0696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437,0.0243,0.0215,0.0172,0.0213,0.0341,0.0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midnight Oil,1990,Red Sails In The Sunset,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2122,0.0303,0.0561,0.1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Concrete Blonde,1986,Concrete Blonde,Rock,0,0.0545,0.0202,0.0078,0.0508,0.0186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0.2998,0,0.0867,0,0,0,0,0,0.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Wilson,2008,That Lucky Old Sun,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144,0.0078,0,0.0634,0.0011,0,0,0,0,0.2121,0.0319,0.1054,0,0,0,0,0,0,0,0,0,0,0,0
Soul Asylum,,Grave Dancers Union,Rock,0,0,0,0,0.0274,0.0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.0021,0,0.086,0.1346,0.1163,0.0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peggy Lee,1966,Guitars Ala Lee,Jazz,1,0.3896,0.0538,0.0166,0.0967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1902,0,0,0.0695,0.0553,0.0491,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bebe,2000,Love & Freedom,Funk / Soul,1,0.4394,0.0294,0.0179,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062,0,0,0.0106,0,0,0.1316,0.026,0.0735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claire,1996,The Waiting Game,Jazz,1,0.0889,0.0024,0,0.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854,0,0,0.1406,0.0761,0.0562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Tillotson,1972,Johnny Tillotson ,Pop,1,0.0665,0.0922,0.0362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107,0,0,0.068,0,0,0.0514,0.0432,0.0134,0.14,0.0369,0,0,0,0,0,0,0,0,0,0,0,0,0
R.E.M.,2002,R.E.M.ix,Electronic,0,0.0004,0.0002,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,0,0.0195,0.0138,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Santana,1987,Blues For Salvador,Rock,0,0.1699,0.4055,0.0125,0.0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598,0,0,0.0845,0.141,0.1016,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erykah Badu,2007,New Amerykah: Part One (4th World War),Electronic,1,0.1655,0.1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283,0,0,0.0763,0.03,0,0.0801,0.0399,0.0396,0.0779,0.0257,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimi Hendrix,2013,"People, Hell And Angels",Rock,1,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583,0.0119,0.0085,0.3106,0.2083,0.0827,0,0,0,0.0137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrese,1998,Tyrese,Funk / Soul,0,0.0306,0.0362,0,0.1241,0,0,0,0,0,0,0,0,0,0,0,0.0009,0,0,0,0,0,0,0,0,0.3496,0.0011,0,0.1917,0.0834,0.1475,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Montañez,1981,Para Ustedes...Con Sabor! ,Latin,1,0.0394,0,0,0.1083,0.0705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.1178,0.0365,0.2149,0.1181,0.0144,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidd Kidd,1984,Kidd Glove,Rock,1,0.1827,0.1036,0.0163,0.4874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426,0.0129,0,0.016,0.0159,0.0019,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Downing,1997,Invitation Only,Jazz,1,0.2117,0.0489,0.0217,0.5463,0,0,0.0042,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0.0036,0,0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis,1991,Winners Never Quit,Funk / Soul,0,0.0421,0,0,0.0611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.0641,0.0086,0.1562,0.1704,0.2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Martin,2004,Don't Cry To Me,Blues,1,0.1839,0.1196,0.1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271,0,0,0.1223,0.091,0.0333,0,0,0,0.0886,0.0507,0.0399,0,0,0,0,0,0,0,0,0,0,0,0
Alan Jackson,1991,Don't Rock The Jukebox,"Folk, World, & Country",0,0.0238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.1765,0.0778,0.1348,0.1259,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0.1409,0,0,0.0316,0,0
John Legend,2006,Once Again,Funk / Soul,1,0.2943,0.0768,0,0.0562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425,0,0,0.079,0.071,0.0689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manfred Mann's Earth Band,1974,The Good Earth,Rock,0,0.042,0.078,0.0356,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533,0.0279,0,0.0454,0.029,0.0012,0,0,0,0,0,0,0,0,0,0,0,0
Chanté Moore,2006,Uncovered / Covered,Funk / Soul,2,0,0,0,0.3034,0.0462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.0199,0.0065,0,0,0,0.0472,0,0,0.0284,0.0213,0.0631,0,0,0,0,0,0,0,0,0,0.042,0,0
Wilco,2015,Star Wars,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1463,0.0804,0.0106,0.002,0.003,0,0.0053,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0
Gary Allan,2007,Living Hard,"Folk, World, & Country",0,0.0527,0,0,0.2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489,0,0,0.0572,0,0,0.0294,0.0238,0.0199,0.0273,0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0
Shenandoah,1993,Under The Kudzu,"Folk, World, & Country",5,0.0583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0,0,0,0,0,0,0,0,0.0053,0,0,0.1548,0.0367,0.0317,0.0369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akwid,2005,Still Kickin' It,Hip Hop,3,0.3619,0.0484,0.0161,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353,0.0468,0,0.0188,0.0333,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iggy Azalea,2014,The New Classic,Electronic,1,0.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686,0.0605,0,0.0827,0.0711,0.0411,0.0882,0,0,0.0663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
As I Lay Dying,2018,Frail Words Collapse,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228,0.1333,0.0143,0.0063,0,0,0.007,0.0084,0.0043,0.1695,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0
Roy Acuff,2002,The Voice Of Country Music,"Folk, World, & Country",1,0.6045,0.0478,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226,0,0,0.0092,0.0409,0.0031,0,0,0,0,0,0,0,0,0,0.0551,0,0
Janis Joplin,1982,Farewell Song,Rock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0.0428,0.0263,0,0.0709,0.0301,0,0.042,0,0,0,0,0,0,0,0,0.143,0.0685,0.0397,0,0,0
2 Black 2 Strong MMG,1990,Burn Baby Burn,Hip Hop,1,0.2368,0.0924,0.0292,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0,0,0.0912,0.0322,0.0025,0.0211,0,0,0.0317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wanda Jackson,2011,The Party Ain't Over,Rock,0,0.0407,0.0253,0,0.0688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759,0.0668,0.044,0.0427,0,0,0.0246,0,0,0,0,0,0,0,0,0.1412,0.057,0,0,0,0,0,0,0
Hank Crawford,1991,Portrait,Jazz,1,0.1898,0,0,0.1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246,0,0,0.2021,0.1106,0.0788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby Bare,1980,Singin' In The Kitchen,"Folk, World, & Country",2,0,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0.0091,0.0058,0,0,0,0,0,0,0,0.0022,0.0014,0,0.0556,0.0131,0,0.0906,0,0,0.0215,0,0,0,0,0,0,0,0,0.0008,0,0,0,0,0
Fun Lovin' Criminals,1996,Come Find Yourself,Hip Hop,3,0.4233,0.2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.052,0,0,0.0483,0.0372,0.0377,0.0026,0,0,0.0033,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
Staind,2000,Family Values,Pop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318,0.0093,0.0057,0,0,0,0,0,0,0.0371,0.0082,0.0241,0,0,0,0,0,0,0.0411,0,0,0,0,0,0.0195,0,0,0.011,0,0,0,0,0
Glenn Miller,1996,A Christmas Concert,Jazz,0,0,0,0,0.3881,0,0,0.0482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287,0,0,0.018,0.0266,0,0.1033,0.0325,0.0306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sweetback Sisters,2017,King Of Killing Time,"Folk, World, & Country",0,0.2396,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0.0094,0.0099,0.0137,0.0095,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les Savy Fav,1999,The Cat And The Cobra,Rock,0,0.0717,0.0136,0,0.6444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514,0.0166,0,0.0119,0.0066,0.0109,0,0,0,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Michael Montgomery,1998,Leave A Mark,"Folk, World, & Country",1,0.196,0.0332,0.0115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3858,0,0,0.083,0.0414,0.0139,0.0619,0.0342,0,0.0345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivia,2015,The Longest River,"Folk, World, & Country",1,0.0818,0.0456,0,0.1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1044,0.0145,0.0113,0.0999,0.0719,0,0,0,0,0.0519,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0
8mm,2006,Songs To Love And Die By,Electronic,0,0.2054,0.171,0.0459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435,0.1313,0.0842,0.0603,0.0295,0.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376,0,0
Jim & Jesse,1995,I Like The Old Time Way,"Folk, World, & Country",2,0.1483,0.027,0.0267,0,0,0,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1596,0.0341,0,0,0,0,0,0,0,0.1274,0.014,0.0205,0,0,0,0,0,0,0,0,0,0,0,0
Fat Joe,1998,Don Cartagena,Hip Hop,0,0.0309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419,0.226,0,0,0,0,0.0266,0.0098,0.0048,0,0,0,0,0,0,0,0,0,0,0,0
Yo Gotti,2006,Back 2 Da Basics,Hip Hop,1,0.2919,0.135,0,0.0684,0.0246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607,0.0195,0,0.1383,0.0962,0.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camilo Sesto,1973,Camilo Sesto,Pop,1,0.0895,0.0271,0.0437,0.1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,0.0992,0.0227,0,0.0439,0,0,0.0351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keith Whitley,2000,Sad Songs & Waltzes,"Folk, World, & Country",1,0.2453,0.1406,0,0.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068,0.0061,0,0.5094,0.0532,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastille,1992,Samson Et Dalila,Classical,2,0.4234,0.1375,0.0175,0.0232,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0,0,0,0,0,0.0363,0.0277,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aline,2005,Aline,Latin,1,0,0,0,0.1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655,0.075,0.042,0.0915,0.0295,0,0.0278,0.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Highway,1998,Midnight Storm,"Folk, World, & Country",0,0.2038,0,0,0,0,0,0.0204,0,0,0,0,0,0,0,0,0.0245,0,0,0,0,0,0,0,0,0.0096,0.0026,0,0,0,0,0.0299,0,0,0.0146,0,0,0,0,0,0,0,0,0.006,0,0,0.0171,0.0208,0
Bobby Darin,1974,Darin 1936,Funk / Soul,1,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0.052,0.0058,0,0.4026,0.0742,0.0325,0.0326,0,0,0,0,0,0.0371,0,0,0,0,0,0,0,0
James Newton-Howard,1991,The Prince Of Tides (Original Motion Picture Soundtrack),Stage & Screen,2,0.1942,0.0836,0.0261,0.0137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0.0111,0.0025,0,0.0456,0.045,0.0678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liege Lord,1985,Freedom's Rise,Rock,0,0.1817,0.092,0,0.3469,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2264,0.0031,0,0.0441,0.0356,0.0582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airbourne,2013,Black Dog Barking,Rock,0,0.7887,0.0347,0,0.0219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138,0,0,0.0199,0.0161,0.0109,0.0149,0.0188,0.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janie Fricke,1993,Now & Then ,"Folk, World, & Country",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2367,0.1375,0,0.0033,0,0,0.0772,0.022,0,0.0374,0.0475,0.0104,0,0,0,0,0,0,0,0,0,0,0,0
Gene Harris,,Our Love Is Here To Stay,Jazz,0,0.008,0,0,0.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2331,0.0935,0.0165,0.0196,0.0137,0,0.0275,0.0064,0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0,0
Kim Richey,2013,Thorn In My Heart,"Folk, World, & Country",0,0.0295,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4169,0,0,0.0276,0.0231,0,0.0397,0.0221,0,0.0294,0.0334,0.0508,0,0,0,0,0,0,0,0,0,0,0,0
James,2008,Christmas Eyes,Pop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326,0,0,0.1847,0.1233,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddy Fender,1975,Since I Met You Baby,"Folk, World, & Country",0,0.3489,0.0684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608,0.0566,0.0497,0.031,0.0246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Strait,1987,Ocean Front Property,"Folk, World, & Country",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589,0.0781,0,0.029,0.0863,0.0835,0,0,0,0,0,0,0,0,0,0,0,0,0.0498,0.0301,0.0203,0.0021,0,0
Jimmy Dean,1961,Bummin' Around With Jimmy Dean,"Folk, World, & Country",1,0.0379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295,0.0237,0,0,0,0,0,0,0,0,0,0,0.0496,0.0586,0.0489,0,0,0,0,0,0,0,0,0,0,0,0,0.2796,0.0089,0.0051,0,0,0
Bobby Darin,2006,You're The Reason I'm Living / 18 Yellow Roses,Pop,2,0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1261,0.0331,0,0.1817,0.0607,0.0503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buck Owens,1969,Buck Owens In London,"Folk, World, & Country",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825,0.0323,0.018,0.0708,0.0704,0.0107,0,0,0,0.0569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camilo Sesto,1981,15 Exitos De Amor,Funk / Soul,1,0.1982,0.0735,0.0109,0.1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673,0.0343,0,0.0926,0.0509,0.0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrie Rodriguez,2011,Love And Circumstance,"Folk, World, & Country",1,0.0838,0.0237,0.0218,0.4076,0.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447,0.023,0,0,0,0,0.043,0.0007,0,0.0282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Horrors,2007,Strange House,Rock,0,0.436,0.1103,0,0.1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412,0,0,0.1499,0.0724,0.0552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerry Jeff Walker,1996,Scamp,"Folk, World, & Country",1,0.2726,0.1004,0,0.1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1018,0,0,0.1706,0.1689,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0
Jefferson Starship,1997,Freedom At Point Zero,Rock,1,0.0646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034,0.0053,0.018,0.0081,0.0125,0.3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMFDM,1994,Naïve / Hell To Go,Electronic,0,0.6484,0.0107,0,0.0295,0.1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171,0.0179,0.0083,0,0,0,0,0,0,0.0226,0.0081,0.0048,0,0,0,0,0,0,0,0,0,0,0,0
Ying Yang Twins,2003,Me & My Brother,Hip Hop,1,0.0753,0.0243,0.0305,0.3296,0.0613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397,0.0399,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0.0559,0,0,0.0546,0,0
Katharine McPhee,2007,Katharine McPhee (Wal-Mart Exclusive),Hip Hop,1,0.2662,0.1719,0,0.0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883,0,0,0.1096,0.0634,0.0676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blaque,2003,Torch,Hip Hop,0,0.0038,0.0023,0,0.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829,0,0,0.065,0.0485,0.0234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spandau Ballet,1981,Journeys To Glory,Electronic,0,0.0001,0,0,0.9513,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0,0,0.0033,0.0041,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankie Ballard,2014,Sunshine & Whiskey ,"Folk, World, & Country",1,0.2441,0,0,0.2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357,0.0219,0,0.122,0.0648,0.0604,0,0,0,0.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris LeDoux,1992,Whatcha Gonna Do With A Cowboy,"Folk, World, & Country",1,0.0453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2384,0.0284,0.0205,0.0465,0,0,0.0246,0.0109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saving Jane,2007,One Girl Revolution,Rock,1,0.1139,0.0247,0.0375,0.1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1891,0.1206,0.0536,0.0748,0.0291,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherish,2001,The Girls Won't Leave The Boys Alone,"Folk, World, & Country",0,0.2484,0.103,0,0.1391,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1195,0.0037,0,0.0872,0.1048,0.1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Collie,1995,Tennessee Plates,"Folk, World, & Country",1,0.3614,0.0404,0.0561,0.0773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851,0.0531,0.0405,0,0,0,0.0511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James McMurtry,1997,It Had To Happen,Rock,0,0.2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293,0.0261,0.0167,0.0788,0,0,0.0566,0.0134,0,0,0,0,0,0,0,0,0,0,0,0,0
Luna,1999,The Days Of Our Nights,Rock,0,0.0111,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.3354,0,0.0072,0,0,0.4253,0.0248,0.0174,0,0,0,0,0,0,0,0,0,0,0,0
